itemID,director,movieLanguage,actor1,actor2,actor3
2509,106,9,1772,635,174
3510,165,9,914,89,1040
201,184,9,895,953,1150
3916,698,9,1709,554,1734
253,267,9,925,595,1173
3703,323,9,5,262,1067
1953,445,9,1167,1694,1038
3787,773,9,391,657,728
3630,70,9,165,975,1580
3611,800,9,566,1520,71
4053,531,9,165,1581,949
4054,800,9,1380,1040,1489
4058,615,9,603,523,187
4060,71,9,172,1622,790
3926,186,9,16,889,419
4066,704,9,846,311,860
4074,25,9,1301,1584,339
3579,667,9,251,1404,960
4072,372,9,556,1400,1007
3713,357,9,877,1297,998
3950,432,9,336,1416,1868
4087,810,9,1483,1559,1257
4090,163,9,1919,1348,1076
4097,384,9,231,497,1266
4070,267,9,1782,1663,1022
4163,753,9,1933,566,256
4165,635,9,746,1180,391
4132,243,9,859,385,1983
3623,431,9,677,889,891
4151,299,9,942,546,1127
4174,406,9,997,1725,108
115,550,9,1731,849,450
3642,561,27,1359,1458,1163
4187,676,9,859,1671,1606
4197,253,9,1663,660,1539
4244,99,9,172,526,288
4278,179,9,1510,1717,365
4288,244,9,895,1002,1179
2903,809,9,1537,586,1197
4267,323,9,315,1499,1497
138,490,9,1169,169,1265
73,46,9,1957,589,1100
4255,342,9,1510,544,1997
3527,680,9,951,328,72
4188,720,23,1450,1384,744
3599,181,9,426,1657,568
4033,181,9,426,1657,568
4103,581,9,1122,1314,1646
4324,283,9,1623,1008,1458
3659,132,9,80,558,858
33,400,9,691,1878,9
4363,613,9,979,303,759
4364,740,9,303,46,387
4303,573,10,617,1477,114
4374,135,9,349,1343,645
4373,770,9,990,1721,370
4375,179,9,1510,889,1039
177,796,9,1340,826,467
3754,552,9,859,82,533
3758,741,9,1169,1866,370
3765,354,9,165,846,906
3610,621,9,1782,857,1658
159,138,9,1679,105,1084
3796,655,9,1667,106,1037
3726,159,9,1416,1924,1380
2509,106,9,1772,635,174
3510,165,9,914,89,1040
201,184,9,895,953,1150
3916,698,9,1709,554,1734
253,267,9,925,595,1173
3703,323,9,5,262,1067
1953,445,9,1167,1694,1038
3787,773,9,391,657,728
3630,70,9,165,975,1580
3611,800,9,566,1520,71
4053,531,9,165,1581,949
4054,800,9,1380,1040,1489
4058,615,9,603,523,187
4060,71,9,172,1622,790
3926,186,9,16,889,419
4066,704,9,846,311,860
4074,25,9,1301,1584,339
3579,667,9,251,1404,960
4072,372,9,556,1400,1007
3713,357,9,877,1297,998
3950,432,9,336,1416,1868
4087,810,9,1483,1559,1257
4090,163,9,1919,1348,1076
4097,384,9,231,497,1266
4070,267,9,1782,1663,1022
4163,753,9,1933,566,256
4165,635,9,746,1180,391
4132,243,9,859,385,1983
3623,431,9,677,889,891
4151,299,9,942,546,1127
4174,406,9,997,1725,108
115,550,9,1731,849,450
3642,561,27,1359,1458,1163
4187,676,9,859,1671,1606
4197,253,9,1663,660,1539
4244,99,9,172,526,288
4278,179,9,1510,1717,365
4288,244,9,895,1002,1179
2903,809,9,1537,586,1197
4267,323,9,315,1499,1497
138,490,9,1169,169,1265
73,46,9,1957,589,1100
4255,342,9,1510,544,1997
3527,680,9,951,328,72
4188,720,23,1450,1384,744
3599,181,9,426,1657,568
4033,181,9,426,1657,568
4103,581,9,1122,1314,1646
4324,283,9,1623,1008,1458
3659,132,9,80,558,858
33,400,9,691,1878,9
4363,613,9,979,303,759
4364,740,9,303,46,387
4303,573,10,617,1477,114
4374,135,9,349,1343,645
4373,770,9,990,1721,370
4375,179,9,1510,889,1039
177,796,9,1340,826,467
3754,552,9,859,82,533
3758,741,9,1169,1866,370
3765,354,9,165,846,906
3610,621,9,1782,857,1658
159,138,9,1679,105,1084
3796,655,9,1667,106,1037
3726,159,9,1416,1924,1380
2509,106,9,1772,635,174
3510,165,9,914,89,1040
201,184,9,895,953,1150
3916,698,9,1709,554,1734
253,267,9,925,595,1173
3703,323,9,5,262,1067
1953,445,9,1167,1694,1038
3787,773,9,391,657,728
3630,70,9,165,975,1580
3611,800,9,566,1520,71
4053,531,9,165,1581,949
4054,800,9,1380,1040,1489
4058,615,9,603,523,187
4060,71,9,172,1622,790
3926,186,9,16,889,419
4066,704,9,846,311,860
4074,25,9,1301,1584,339
3579,667,9,251,1404,960
4072,372,9,556,1400,1007
3713,357,9,877,1297,998
3950,432,9,336,1416,1868
4087,810,9,1483,1559,1257
4090,163,9,1919,1348,1076
4097,384,9,231,497,1266
4070,267,9,1782,1663,1022
4163,753,9,1933,566,256
4165,635,9,746,1180,391
4132,243,9,859,385,1983
3623,431,9,677,889,891
4151,299,9,942,546,1127
4174,406,9,997,1725,108
115,550,9,1731,849,450
3642,561,27,1359,1458,1163
4187,676,9,859,1671,1606
4197,253,9,1663,660,1539
4244,99,9,172,526,288
4278,179,9,1510,1717,365
4288,244,9,895,1002,1179
2903,809,9,1537,586,1197
4267,323,9,315,1499,1497
138,490,9,1169,169,1265
73,46,9,1957,589,1100
4255,342,9,1510,544,1997
3527,680,9,951,328,72
4188,720,23,1450,1384,744
3599,181,9,426,1657,568
4033,181,9,426,1657,568
4103,581,9,1122,1314,1646
4324,283,9,1623,1008,1458
3659,132,9,80,558,858
33,400,9,691,1878,9
4363,613,9,979,303,759
4364,740,9,303,46,387
4303,573,10,617,1477,114
4374,135,9,349,1343,645
4373,770,9,990,1721,370
4375,179,9,1510,889,1039
177,796,9,1340,826,467
3032,624,9,1854,73,965
3756,283,9,859,223,1932
3757,702,14,384,1160,539
3032,624,9,1854,73,965
3756,283,9,859,223,1932
3757,702,14,384,1160,539
3032,624,9,1854,73,965
3756,283,9,859,223,1932
3757,702,14,384,1160,539
3032,624,9,1854,73,965
3756,283,9,859,223,1932
3757,702,14,384,1160,539
3726,159,9,1416,1924,1380
3750,157,9,817,1057,77
3712,783,9,738,1679,1392
3834,523,9,1092,1138,1938
3867,203,9,807,112,1000
3922,4,9,1624,1756,189
3714,362,9,1439,5,486
3740,365,9,1620,531,1382
3899,326,9,1180,484,843
4003,199,9,807,1372,1912
3656,459,9,116,1022,1265
4182,61,20,1162,1536,1726
3642,561,27,1359,1458,1163
4163,753,9,1933,566,256
4202,39,9,74,1040,374
4147,72,9,223,979,1539
4090,163,9,1919,1348,1076
4255,342,9,1510,544,1997
4228,105,9,969,5,1364
4070,267,9,1782,1663,1022
4219,741,9,903,561,1526
4259,25,9,660,1727,163
38,65,9,1833,154,1738
4265,557,9,476,1624,830
4277,576,9,1526,1471,525
4217,680,9,1596,1910,458
4303,573,10,617,1477,114
4304,681,9,938,1058,358
4319,525,9,866,179,952
4320,673,9,1413,116,1096
3737,650,9,1659,936,396
3726,159,9,1416,1924,1380
3750,157,9,817,1057,77
3712,783,9,738,1679,1392
3834,523,9,1092,1138,1938
3867,203,9,807,112,1000
3922,4,9,1624,1756,189
3714,362,9,1439,5,486
3740,365,9,1620,531,1382
3899,326,9,1180,484,843
4003,199,9,807,1372,1912
3656,459,9,116,1022,1265
4182,61,20,1162,1536,1726
3642,561,27,1359,1458,1163
4163,753,9,1933,566,256
4202,39,9,74,1040,374
4147,72,9,223,979,1539
4090,163,9,1919,1348,1076
4255,342,9,1510,544,1997
4228,105,9,969,5,1364
4070,267,9,1782,1663,1022
4219,741,9,903,561,1526
4259,25,9,660,1727,163
38,65,9,1833,154,1738
4265,557,9,476,1624,830
4277,576,9,1526,1471,525
4217,680,9,1596,1910,458
4303,573,10,617,1477,114
4304,681,9,938,1058,358
4319,525,9,866,179,952
4320,673,9,1413,116,1096
3737,650,9,1659,936,396
3726,159,9,1416,1924,1380
3750,157,9,817,1057,77
3712,783,9,738,1679,1392
3834,523,9,1092,1138,1938
3867,203,9,807,112,1000
3922,4,9,1624,1756,189
3714,362,9,1439,5,486
3740,365,9,1620,531,1382
3899,326,9,1180,484,843
4003,199,9,807,1372,1912
3656,459,9,116,1022,1265
4182,61,20,1162,1536,1726
3642,561,27,1359,1458,1163
4163,753,9,1933,566,256
4202,39,9,74,1040,374
4147,72,9,223,979,1539
4090,163,9,1919,1348,1076
4255,342,9,1510,544,1997
4228,105,9,969,5,1364
4070,267,9,1782,1663,1022
4219,741,9,903,561,1526
4259,25,9,660,1727,163
38,65,9,1833,154,1738
4265,557,9,476,1624,830
4277,576,9,1526,1471,525
4217,680,9,1596,1910,458
4303,573,10,617,1477,114
4304,681,9,938,1058,358
4319,525,9,866,179,952
4320,673,9,1413,116,1096
3737,650,9,1659,936,396
3726,159,9,1416,1924,1380
3750,157,9,817,1057,77
3712,783,9,738,1679,1392
3834,523,9,1092,1138,1938
3867,203,9,807,112,1000
3922,4,9,1624,1756,189
3714,362,9,1439,5,486
3740,365,9,1620,531,1382
3899,326,9,1180,484,843
4003,199,9,807,1372,1912
3656,459,9,116,1022,1265
4182,61,20,1162,1536,1726
3642,561,27,1359,1458,1163
4163,753,9,1933,566,256
4202,39,9,74,1040,374
4147,72,9,223,979,1539
4090,163,9,1919,1348,1076
4255,342,9,1510,544,1997
4228,105,9,969,5,1364
4070,267,9,1782,1663,1022
4219,741,9,903,561,1526
4259,25,9,660,1727,163
38,65,9,1833,154,1738
4265,557,9,476,1624,830
4277,576,9,1526,1471,525
4217,680,9,1596,1910,458
4303,573,10,617,1477,114
4304,681,9,938,1058,358
4319,525,9,866,179,952
4320,673,9,1413,116,1096
3737,650,9,1659,936,396
3776,189,9,470,449,76
3779,420,9,232,1414,1080
3743,591,9,1620,172,1483
3678,769,9,1622,1986,1372
3776,189,9,470,449,76
3779,420,9,232,1414,1080
3743,591,9,1620,172,1483
3678,769,9,1622,1986,1372
3776,189,9,470,449,76
3779,420,9,232,1414,1080
3743,591,9,1620,172,1483
3678,769,9,1622,1986,1372
3776,189,9,470,449,76
3779,420,9,232,1414,1080
3743,591,9,1620,172,1483
3678,769,9,1622,1986,1372
3787,773,9,391,657,728
3787,773,9,391,657,728
3787,773,9,391,657,728
3787,773,9,391,657,728
3748,221,9,969,98,1500
3824,43,9,1120,834,1746
184,538,9,807,169,649
3748,221,9,969,98,1500
3824,43,9,1120,834,1746
184,538,9,807,169,649
3748,221,9,969,98,1500
3824,43,9,1120,834,1746
184,538,9,807,169,649
3748,221,9,969,98,1500
3824,43,9,1120,834,1746
184,538,9,807,169,649
3770,411,9,877,640,244
3868,211,9,1267,691,544
3770,411,9,877,640,244
3868,211,9,1267,691,544
3770,411,9,877,640,244
3868,211,9,1267,691,544
3770,411,9,877,640,244
3868,211,9,1267,691,544
3859,591,9,847,339,1839
3926,186,9,16,889,419
3859,591,9,847,339,1839
3926,186,9,16,889,419
3859,591,9,847,339,1839
3926,186,9,16,889,419
3859,591,9,847,339,1839
3926,186,9,16,889,419
2489,235,9,658,1048,1779
48,634,10,869,1041,1600
3864,149,24,1453,1527,0
109,603,9,370,1404,1964
3882,584,9,1659,544,1180
3883,390,9,1787,819,1599
2489,235,9,658,1048,1779
48,634,10,869,1041,1600
3864,149,24,1453,1527,0
109,603,9,370,1404,1964
3882,584,9,1659,544,1180
3883,390,9,1787,819,1599
2489,235,9,658,1048,1779
48,634,10,869,1041,1600
3864,149,24,1453,1527,0
109,603,9,370,1404,1964
3882,584,9,1659,544,1180
3883,390,9,1787,819,1599
2489,235,9,658,1048,1779
48,634,10,869,1041,1600
3864,149,24,1453,1527,0
109,603,9,370,1404,1964
3882,584,9,1659,544,1180
3883,390,9,1787,819,1599
3860,159,9,547,844,891
3649,769,9,224,522,1986
138,490,9,1169,169,1265
47,135,9,1169,1088,997
3861,345,9,1174,1027,1045
3708,139,9,384,359,164
3535,145,9,1103,1659,698
3862,622,9,1180,599,1234
3510,165,9,914,89,1040
3863,417,23,1388,1271,1563
3860,159,9,547,844,891
3649,769,9,224,522,1986
138,490,9,1169,169,1265
47,135,9,1169,1088,997
3861,345,9,1174,1027,1045
3708,139,9,384,359,164
3535,145,9,1103,1659,698
3862,622,9,1180,599,1234
3510,165,9,914,89,1040
3863,417,23,1388,1271,1563
3860,159,9,547,844,891
3649,769,9,224,522,1986
138,490,9,1169,169,1265
47,135,9,1169,1088,997
3861,345,9,1174,1027,1045
3708,139,9,384,359,164
3535,145,9,1103,1659,698
3862,622,9,1180,599,1234
3510,165,9,914,89,1040
3863,417,23,1388,1271,1563
3860,159,9,547,844,891
3649,769,9,224,522,1986
138,490,9,1169,169,1265
47,135,9,1169,1088,997
3861,345,9,1174,1027,1045
3708,139,9,384,359,164
3535,145,9,1103,1659,698
3862,622,9,1180,599,1234
3510,165,9,914,89,1040
3863,417,23,1388,1271,1563
164,810,9,1139,592,732
220,23,9,1957,239,246
164,810,9,1139,592,732
220,23,9,1957,239,246
164,810,9,1139,592,732
220,23,9,1957,239,246
164,810,9,1139,592,732
220,23,9,1957,239,246
3918,606,9,541,753,1919
3918,606,9,541,753,1919
3918,606,9,541,753,1919
3918,606,9,541,753,1919
2683,807,11,253,1760,1482
3870,784,9,531,530,186
39,756,9,719,368,1914
2009,668,9,1023,487,459
4232,6,9,181,1878,1539
3645,594,25,995,1417,1425
3613,216,11,12,199,1405
3920,165,9,223,531,728
70,421,9,884,447,175
2141,490,9,1620,410,1523
33,400,9,691,1878,9
4195,446,9,1113,316,1106
2690,447,9,969,1169,1032
3005,541,9,794,1213,1968
2509,106,9,1772,635,174
4016,467,9,869,645,1416
47,135,9,1169,1088,997
30,165,9,223,1404,699
203,323,9,549,1344,893
2683,807,11,253,1760,1482
3870,784,9,531,530,186
39,756,9,719,368,1914
2009,668,9,1023,487,459
4232,6,9,181,1878,1539
3645,594,25,995,1417,1425
3613,216,11,12,199,1405
3920,165,9,223,531,728
70,421,9,884,447,175
2141,490,9,1620,410,1523
33,400,9,691,1878,9
4195,446,9,1113,316,1106
2690,447,9,969,1169,1032
3005,541,9,794,1213,1968
2509,106,9,1772,635,174
4016,467,9,869,645,1416
47,135,9,1169,1088,997
30,165,9,223,1404,699
203,323,9,549,1344,893
2683,807,11,253,1760,1482
3870,784,9,531,530,186
39,756,9,719,368,1914
2009,668,9,1023,487,459
4232,6,9,181,1878,1539
3645,594,25,995,1417,1425
3613,216,11,12,199,1405
3920,165,9,223,531,728
70,421,9,884,447,175
2141,490,9,1620,410,1523
33,400,9,691,1878,9
4195,446,9,1113,316,1106
2690,447,9,969,1169,1032
3005,541,9,794,1213,1968
2509,106,9,1772,635,174
4016,467,9,869,645,1416
47,135,9,1169,1088,997
30,165,9,223,1404,699
203,323,9,549,1344,893
2683,807,11,253,1760,1482
3870,784,9,531,530,186
39,756,9,719,368,1914
2009,668,9,1023,487,459
4232,6,9,181,1878,1539
3645,594,25,995,1417,1425
3613,216,11,12,199,1405
3920,165,9,223,531,728
70,421,9,884,447,175
2141,490,9,1620,410,1523
33,400,9,691,1878,9
4195,446,9,1113,316,1106
2690,447,9,969,1169,1032
3005,541,9,794,1213,1968
2509,106,9,1772,635,174
4016,467,9,869,645,1416
47,135,9,1169,1088,997
30,165,9,223,1404,699
203,323,9,549,1344,893
3589,255,9,1180,595,1416
3590,255,9,595,1416,718
3954,255,9,595,718,1416
3098,255,9,1263,710,282
4302,294,9,1263,710,282
2450,741,9,710,1710,471
3589,255,9,1180,595,1416
3590,255,9,595,1416,718
3954,255,9,595,718,1416
3098,255,9,1263,710,282
4302,294,9,1263,710,282
2450,741,9,710,1710,471
3589,255,9,1180,595,1416
3590,255,9,595,1416,718
3954,255,9,595,718,1416
3098,255,9,1263,710,282
4302,294,9,1263,710,282
2450,741,9,710,1710,471
3589,255,9,1180,595,1416
3590,255,9,595,1416,718
3954,255,9,595,718,1416
3098,255,9,1263,710,282
4302,294,9,1263,710,282
2450,741,9,710,1710,471
3098,255,9,1263,710,282
3098,255,9,1263,710,282
3098,255,9,1263,710,282
3601,32,9,1629,555,333
4130,225,9,1584,1629,358
4131,79,9,1121,1629,1820
4095,778,9,263,139,1616
3671,95,9,5,889,609
4291,51,9,1060,821,1241
3728,181,9,426,1657,568
4033,181,9,426,1657,568
193,114,9,1121,1629,194
47,135,9,1169,1088,997
170,51,9,1688,1667,1288
4169,69,9,1593,746,391
3611,800,9,566,1520,71
3124,548,9,1863,223,1113
4141,557,9,1663,1559,819
4066,704,9,846,311,860
4070,267,9,1782,1663,1022
3847,736,9,321,354,575
3859,591,9,847,339,1839
4103,581,9,1122,1314,1646
4292,185,9,71,391,1087
3980,274,9,1751,1431,1725
218,270,9,969,1478,1076
3304,457,9,815,1801,68
4293,196,9,1192,342,1681
4294,422,9,1381,1179,1087
3601,32,9,1629,555,333
4130,225,9,1584,1629,358
4131,79,9,1121,1629,1820
4095,778,9,263,139,1616
3671,95,9,5,889,609
4291,51,9,1060,821,1241
3728,181,9,426,1657,568
4033,181,9,426,1657,568
193,114,9,1121,1629,194
47,135,9,1169,1088,997
170,51,9,1688,1667,1288
4169,69,9,1593,746,391
3611,800,9,566,1520,71
3124,548,9,1863,223,1113
4141,557,9,1663,1559,819
4066,704,9,846,311,860
4070,267,9,1782,1663,1022
3847,736,9,321,354,575
3859,591,9,847,339,1839
4103,581,9,1122,1314,1646
4292,185,9,71,391,1087
3980,274,9,1751,1431,1725
218,270,9,969,1478,1076
3304,457,9,815,1801,68
4293,196,9,1192,342,1681
4294,422,9,1381,1179,1087
3601,32,9,1629,555,333
4130,225,9,1584,1629,358
4131,79,9,1121,1629,1820
4095,778,9,263,139,1616
3671,95,9,5,889,609
4291,51,9,1060,821,1241
3728,181,9,426,1657,568
4033,181,9,426,1657,568
193,114,9,1121,1629,194
47,135,9,1169,1088,997
170,51,9,1688,1667,1288
4169,69,9,1593,746,391
3611,800,9,566,1520,71
3124,548,9,1863,223,1113
4141,557,9,1663,1559,819
4066,704,9,846,311,860
4070,267,9,1782,1663,1022
3847,736,9,321,354,575
3859,591,9,847,339,1839
4103,581,9,1122,1314,1646
4292,185,9,71,391,1087
3980,274,9,1751,1431,1725
218,270,9,969,1478,1076
3304,457,9,815,1801,68
4293,196,9,1192,342,1681
4294,422,9,1381,1179,1087
3601,32,9,1629,555,333
4130,225,9,1584,1629,358
4131,79,9,1121,1629,1820
4095,778,9,263,139,1616
3671,95,9,5,889,609
4291,51,9,1060,821,1241
3728,181,9,426,1657,568
4033,181,9,426,1657,568
193,114,9,1121,1629,194
47,135,9,1169,1088,997
170,51,9,1688,1667,1288
4169,69,9,1593,746,391
3611,800,9,566,1520,71
3124,548,9,1863,223,1113
4141,557,9,1663,1559,819
4066,704,9,846,311,860
4070,267,9,1782,1663,1022
3847,736,9,321,354,575
3859,591,9,847,339,1839
4103,581,9,1122,1314,1646
4292,185,9,71,391,1087
3980,274,9,1751,1431,1725
218,270,9,969,1478,1076
3304,457,9,815,1801,68
4293,196,9,1192,342,1681
4294,422,9,1381,1179,1087
3701,119,9,426,1657,568
4289,627,9,44,1662,1166
3835,37,9,666,1757,1967
3701,119,9,426,1657,568
4289,627,9,44,1662,1166
3835,37,9,666,1757,1967
3701,119,9,426,1657,568
4289,627,9,44,1662,1166
3835,37,9,666,1757,1967
3701,119,9,426,1657,568
4289,627,9,44,1662,1166
3835,37,9,666,1757,1967
47,135,9,1169,1088,997
47,135,9,1169,1088,997
47,135,9,1169,1088,997
47,135,9,1169,1088,997
4283,223,24,1239,430,1333
4283,223,24,1239,430,1333
4283,223,24,1239,430,1333
4283,223,24,1239,430,1333
218,270,9,969,1478,1076
3758,741,9,1169,1866,370
3737,650,9,1659,936,396
3211,786,9,1863,1085,1906
3870,784,9,531,530,186
218,270,9,969,1478,1076
3758,741,9,1169,1866,370
3737,650,9,1659,936,396
3211,786,9,1863,1085,1906
3870,784,9,531,530,186
218,270,9,969,1478,1076
3758,741,9,1169,1866,370
3737,650,9,1659,936,396
3211,786,9,1863,1085,1906
3870,784,9,531,530,186
218,270,9,969,1478,1076
3758,741,9,1169,1866,370
3737,650,9,1659,936,396
3211,786,9,1863,1085,1906
3870,784,9,531,530,186
3689,683,9,1866,595,147
4233,686,9,914,436,150
4234,94,9,1953,107,436
4164,707,9,172,273,487
4235,357,9,877,952,1022
3689,683,9,1866,595,147
4233,686,9,914,436,150
4234,94,9,1953,107,436
4164,707,9,172,273,487
4235,357,9,877,952,1022
3689,683,9,1866,595,147
4233,686,9,914,436,150
4234,94,9,1953,107,436
4164,707,9,172,273,487
4235,357,9,877,952,1022
3689,683,9,1866,595,147
4233,686,9,914,436,150
4234,94,9,1953,107,436
4164,707,9,172,273,487
4235,357,9,877,952,1022
4092,355,9,335,1877,749
4091,436,9,303,832,503
4197,253,9,1663,660,1539
4188,720,23,1450,1384,744
1,549,9,494,1348,1467
4092,355,9,335,1877,749
4091,436,9,303,832,503
4197,253,9,1663,660,1539
4188,720,23,1450,1384,744
1,549,9,494,1348,1467
4092,355,9,335,1877,749
4091,436,9,303,832,503
4197,253,9,1663,660,1539
4188,720,23,1450,1384,744
1,549,9,494,1348,1467
4092,355,9,335,1877,749
4091,436,9,303,832,503
4197,253,9,1663,660,1539
4188,720,23,1450,1384,744
1,549,9,494,1348,1467
4177,777,9,173,516,27
4194,441,9,629,1095,988
4192,108,9,1863,1521,1126
2759,231,9,1853,1404,206
3926,186,9,16,889,419
3926,186,9,16,889,419
1886,589,9,1347,1733,661
157,521,9,1696,1108,1123
2526,352,9,1972,111,547
3032,624,9,1854,73,965
3926,186,9,16,889,419
225,99,9,1437,1822,497
3692,683,9,1866,144,753
4160,478,9,997,1997,656
4213,359,9,1019,266,1926
4214,612,9,925,1823,1997
231,593,25,1519,203,1199
4248,311,9,16,1514,1822
3,246,9,74,334,1910
6,33,9,1373,1510,1691
4177,777,9,173,516,27
4194,441,9,629,1095,988
4192,108,9,1863,1521,1126
2759,231,9,1853,1404,206
3926,186,9,16,889,419
3926,186,9,16,889,419
1886,589,9,1347,1733,661
157,521,9,1696,1108,1123
2526,352,9,1972,111,547
3032,624,9,1854,73,965
3926,186,9,16,889,419
225,99,9,1437,1822,497
3692,683,9,1866,144,753
4160,478,9,997,1997,656
4213,359,9,1019,266,1926
4214,612,9,925,1823,1997
231,593,25,1519,203,1199
4248,311,9,16,1514,1822
3,246,9,74,334,1910
6,33,9,1373,1510,1691
4177,777,9,173,516,27
4194,441,9,629,1095,988
4192,108,9,1863,1521,1126
2759,231,9,1853,1404,206
3926,186,9,16,889,419
3926,186,9,16,889,419
1886,589,9,1347,1733,661
157,521,9,1696,1108,1123
2526,352,9,1972,111,547
3032,624,9,1854,73,965
3926,186,9,16,889,419
225,99,9,1437,1822,497
3692,683,9,1866,144,753
4160,478,9,997,1997,656
4213,359,9,1019,266,1926
4214,612,9,925,1823,1997
231,593,25,1519,203,1199
4248,311,9,16,1514,1822
3,246,9,74,334,1910
6,33,9,1373,1510,1691
4177,777,9,173,516,27
4194,441,9,629,1095,988
4192,108,9,1863,1521,1126
2759,231,9,1853,1404,206
3926,186,9,16,889,419
3926,186,9,16,889,419
1886,589,9,1347,1733,661
157,521,9,1696,1108,1123
2526,352,9,1972,111,547
3032,624,9,1854,73,965
3926,186,9,16,889,419
225,99,9,1437,1822,497
3692,683,9,1866,144,753
4160,478,9,997,1997,656
4213,359,9,1019,266,1926
4214,612,9,925,1823,1997
231,593,25,1519,203,1199
4248,311,9,16,1514,1822
3,246,9,74,334,1910
6,33,9,1373,1510,1691
4184,240,9,1696,917,139
2996,82,9,143,663,1490
4184,240,9,1696,917,139
2996,82,9,143,663,1490
4184,240,9,1696,917,139
2996,82,9,143,663,1490
4184,240,9,1696,917,139
2996,82,9,143,663,1490
3032,624,9,1854,73,965
3032,624,9,1854,73,965
3032,624,9,1854,73,965
3032,624,9,1854,73,965
4173,707,9,747,415,593
4173,707,9,747,415,593
4173,707,9,747,415,593
4173,707,9,747,415,593
4054,800,9,1380,1040,1489
3966,296,9,1416,139,1101
4054,800,9,1380,1040,1489
3966,296,9,1416,139,1101
4054,800,9,1380,1040,1489
3966,296,9,1416,139,1101
4054,800,9,1380,1040,1489
3966,296,9,1416,139,1101
4132,243,9,859,385,1983
3972,425,9,1922,1511,993
3531,814,9,667,1164,461
4132,243,9,859,385,1983
3972,425,9,1922,1511,993
3531,814,9,667,1164,461
4132,243,9,859,385,1983
3972,425,9,1922,1511,993
3531,814,9,667,1164,461
4132,243,9,859,385,1983
3972,425,9,1922,1511,993
3531,814,9,667,1164,461
3983,600,9,1483,860,1777
3983,600,9,1483,860,1777
3983,600,9,1483,860,1777
3983,600,9,1483,860,1777
3980,274,9,1751,1431,1725
4057,503,9,1740,999,1319
3980,274,9,1751,1431,1725
4057,503,9,1740,999,1319
3980,274,9,1751,1431,1725
4057,503,9,1740,999,1319
3980,274,9,1751,1431,1725
4057,503,9,1740,999,1319
47,135,9,1169,1088,997
47,135,9,1169,1088,997
47,135,9,1169,1088,997
47,135,9,1169,1088,997
3,246,9,74,334,1910
4040,49,9,264,47,1971
4070,267,9,1782,1663,1022
3,246,9,74,334,1910
4040,49,9,264,47,1971
4070,267,9,1782,1663,1022
3,246,9,74,334,1910
4040,49,9,264,47,1971
4070,267,9,1782,1663,1022
3,246,9,74,334,1910
4040,49,9,264,47,1971
4070,267,9,1782,1663,1022
130,181,9,426,1657,568
130,181,9,426,1657,568
130,181,9,426,1657,568
130,181,9,426,1657,568
4147,72,9,223,979,1539
4147,72,9,223,979,1539
4147,72,9,223,979,1539
4147,72,9,223,979,1539
4032,356,9,1690,574,290
4157,106,9,226,1053,1103
4158,758,9,852,2,1158
4173,707,9,747,415,593
4180,802,9,547,1189,1310
4181,169,9,969,966,1252
4076,604,9,1648,171,960
4215,795,9,1667,1814,1851
4216,461,9,112,927,1489
4217,680,9,1596,1910,458
3750,157,9,817,1057,77
89,355,9,1919,1476,1998
89,355,9,1919,1476,1998
4219,741,9,903,561,1526
51,313,9,749,1416,1778
4220,86,9,1296,655,912
4221,139,9,1404,1297,1883
