itemID,director,movieCountry,movieLanguage,movieYear,genre1,genre2,genre3,actor1,actor2,actor3,rating
3032,624,37,9,1994,8,10,0,1854,73,965,2
3926,186,37,9,2011,7,18,0,16,889,419,5
225,99,37,9,2000,7,10,18,1437,1822,497,2
3692,683,37,9,2006,17,21,0,1866,144,753,2
4160,478,37,9,2009,7,10,18,997,1997,656,2
4213,359,37,9,1991,10,18,0,1019,266,1926,5
4214,612,37,9,2008,7,18,0,925,1823,1997,2
231,593,31,25,2009,10,18,21,1519,203,1199,3
4248,311,37,9,2004,7,10,18,16,1514,1822,4
3,246,37,9,2010,7,10,18,74,334,1910,4
6,33,37,9,2008,7,10,18,1373,1510,1691,5
4177,777,14,9,2006,10,12,0,173,516,27,4
4194,441,37,9,2007,10,15,18,629,1095,988,4
4192,108,37,9,2001,17,18,19,1863,1521,1126,5
2759,231,37,9,1994,10,0,0,1853,1404,206,5
3926,186,37,9,2011,7,18,0,16,889,419,3
3926,186,37,9,2011,7,18,0,16,889,419,5
1886,589,37,9,1992,8,10,17,1347,1733,661,1
157,521,37,9,2010,7,10,18,1696,1108,1123,2
2526,352,37,9,1995,10,18,0,1972,111,547,3
3032,624,37,9,1994,8,10,0,1854,73,965,2
3926,186,37,9,2011,7,18,0,16,889,419,5
225,99,37,9,2000,7,10,18,1437,1822,497,2
3692,683,37,9,2006,17,21,0,1866,144,753,2
4160,478,37,9,2009,7,10,18,997,1997,656,2
4213,359,37,9,1991,10,18,0,1019,266,1926,5
4214,612,37,9,2008,7,18,0,925,1823,1997,2
231,593,31,25,2009,10,18,21,1519,203,1199,3
4248,311,37,9,2004,7,10,18,16,1514,1822,4
3,246,37,9,2010,7,10,18,74,334,1910,4
6,33,37,9,2008,7,10,18,1373,1510,1691,5
4177,777,14,9,2006,10,12,0,173,516,27,4
4194,441,37,9,2007,10,15,18,629,1095,988,4
4192,108,37,9,2001,17,18,19,1863,1521,1126,5
2759,231,37,9,1994,10,0,0,1853,1404,206,5
3926,186,37,9,2011,7,18,0,16,889,419,3
3926,186,37,9,2011,7,18,0,16,889,419,5
1886,589,37,9,1992,8,10,17,1347,1733,661,1
157,521,37,9,2010,7,10,18,1696,1108,1123,2
2526,352,37,9,1995,10,18,0,1972,111,547,3
3032,624,37,9,1994,8,10,0,1854,73,965,2
3926,186,37,9,2011,7,18,0,16,889,419,5
225,99,37,9,2000,7,10,18,1437,1822,497,2
3692,683,37,9,2006,17,21,0,1866,144,753,2
4160,478,37,9,2009,7,10,18,997,1997,656,2
4213,359,37,9,1991,10,18,0,1019,266,1926,5
4214,612,37,9,2008,7,18,0,925,1823,1997,2
231,593,31,25,2009,10,18,21,1519,203,1199,3
4248,311,37,9,2004,7,10,18,16,1514,1822,4
3,246,37,9,2010,7,10,18,74,334,1910,4
6,33,37,9,2008,7,10,18,1373,1510,1691,5
4177,777,14,9,2006,10,12,0,173,516,27,4
4194,441,37,9,2007,10,15,18,629,1095,988,4
4192,108,37,9,2001,17,18,19,1863,1521,1126,5
2759,231,37,9,1994,10,0,0,1853,1404,206,5
3926,186,37,9,2011,7,18,0,16,889,419,3
3926,186,37,9,2011,7,18,0,16,889,419,5
1886,589,37,9,1992,8,10,17,1347,1733,661,1
157,521,37,9,2010,7,10,18,1696,1108,1123,2
2526,352,37,9,1995,10,18,0,1972,111,547,3
3032,624,37,9,1994,8,10,0,1854,73,965,2
3926,186,37,9,2011,7,18,0,16,889,419,5
225,99,37,9,2000,7,10,18,1437,1822,497,2
3692,683,37,9,2006,17,21,0,1866,144,753,2
4160,478,37,9,2009,7,10,18,997,1997,656,2
4213,359,37,9,1991,10,18,0,1019,266,1926,5
4214,612,37,9,2008,7,18,0,925,1823,1997,2
231,593,31,25,2009,10,18,21,1519,203,1199,3
4248,311,37,9,2004,7,10,18,16,1514,1822,4
3,246,37,9,2010,7,10,18,74,334,1910,4
6,33,37,9,2008,7,10,18,1373,1510,1691,5
4184,240,37,9,2011,7,18,0,1696,917,139,4
2996,82,37,9,1961,10,18,0,143,663,1490,5
4184,240,37,9,2011,7,18,0,1696,917,139,4
2996,82,37,9,1961,10,18,0,143,663,1490,5
4184,240,37,9,2011,7,18,0,1696,917,139,4
2996,82,37,9,1961,10,18,0,143,663,1490,5
4184,240,37,9,2011,7,18,0,1696,917,139,4
2996,82,37,9,1961,10,18,0,143,663,1490,5
3032,624,37,9,1994,8,10,0,1854,73,965,5
3032,624,37,9,1994,8,10,0,1854,73,965,5
3032,624,37,9,1994,8,10,0,1854,73,965,5
3032,624,37,9,1994,8,10,0,1854,73,965,5
4173,707,37,9,2011,1,10,19,747,415,593,5
4173,707,37,9,2011,1,10,19,747,415,593,5
4173,707,37,9,2011,1,10,19,747,415,593,5
4173,707,37,9,2011,1,10,19,747,415,593,5
4054,800,37,9,2011,7,18,0,1380,1040,1489,5
3966,296,37,9,2011,7,18,0,1416,139,1101,5
4054,800,37,9,2011,7,18,0,1380,1040,1489,5
3966,296,37,9,2011,7,18,0,1416,139,1101,5
4054,800,37,9,2011,7,18,0,1380,1040,1489,5
3966,296,37,9,2011,7,18,0,1416,139,1101,5
4054,800,37,9,2011,7,18,0,1380,1040,1489,5
3966,296,37,9,2011,7,18,0,1416,139,1101,5
4132,243,36,9,2011,1,8,21,859,385,1983,4
3972,425,37,9,2011,1,8,10,1922,1511,993,4
3531,814,37,9,2007,1,12,22,667,1164,461,3
4132,243,36,9,2011,1,8,21,859,385,1983,4
3972,425,37,9,2011,1,8,10,1922,1511,993,4
3531,814,37,9,2007,1,12,22,667,1164,461,3
4132,243,36,9,2011,1,8,21,859,385,1983,4
3972,425,37,9,2011,1,8,10,1922,1511,993,4
3531,814,37,9,2007,1,12,22,667,1164,461,3
4132,243,36,9,2011,1,8,21,859,385,1983,4
3972,425,37,9,2011,1,8,10,1922,1511,993,4
3531,814,37,9,2007,1,12,22,667,1164,461,3
3983,600,37,9,2011,7,18,0,1483,860,1777,5
3983,600,37,9,2011,7,18,0,1483,860,1777,5
3983,600,37,9,2011,7,18,0,1483,860,1777,5
3983,600,37,9,2011,7,18,0,1483,860,1777,5
3980,274,36,9,2011,3,7,19,1751,1431,1725,4
4057,503,37,9,2007,1,19,21,1740,999,1319,4
3980,274,36,9,2011,3,7,19,1751,1431,1725,4
4057,503,37,9,2007,1,19,21,1740,999,1319,4
3980,274,36,9,2011,3,7,19,1751,1431,1725,4
4057,503,37,9,2007,1,19,21,1740,999,1319,4
3980,274,36,9,2011,3,7,19,1751,1431,1725,4
4057,503,37,9,2007,1,19,21,1740,999,1319,4
47,135,37,9,2010,1,17,19,1169,1088,997,5
47,135,37,9,2010,1,17,19,1169,1088,997,5
47,135,37,9,2010,1,17,19,1169,1088,997,5
47,135,37,9,2010,1,17,19,1169,1088,997,5
3,246,37,9,2010,7,10,18,74,334,1910,5
4040,49,37,9,2011,7,10,18,264,47,1971,5
4070,267,37,9,2011,7,10,18,1782,1663,1022,5
3,246,37,9,2010,7,10,18,74,334,1910,5
4040,49,37,9,2011,7,10,18,264,47,1971,5
4070,267,37,9,2011,7,10,18,1782,1663,1022,5
3,246,37,9,2010,7,10,18,74,334,1910,5
4040,49,37,9,2011,7,10,18,264,47,1971,5
4070,267,37,9,2011,7,10,18,1782,1663,1022,5
3,246,37,9,2010,7,10,18,74,334,1910,5
4040,49,37,9,2011,7,10,18,264,47,1971,5
4070,267,37,9,2011,7,10,18,1782,1663,1022,5
130,181,36,9,2009,1,3,12,426,1657,568,5
130,181,36,9,2009,1,3,12,426,1657,568,5
130,181,36,9,2009,1,3,12,426,1657,568,5
130,181,36,9,2009,1,3,12,426,1657,568,5
4147,72,37,9,2011,6,10,20,223,979,1539,4
4147,72,37,9,2011,6,10,20,223,979,1539,4
4147,72,37,9,2011,6,10,20,223,979,1539,50000000
4147,72,37,9,2011,6,10,20,223,979,1539,4
4032,356,37,9,2011,1,8,17,1690,574,290,4
4157,106,37,9,2006,1,3,12,226,1053,1103,2
4158,758,37,9,2001,7,20,0,852,2,1158,5
4173,707,37,9,2011,1,10,19,747,415,593,4
4180,802,37,9,1973,14,21,0,547,1189,1310,4
4181,169,37,9,2004,17,21,0,969,966,1252,4
4076,604,36,9,2003,1,3,7,1648,171,960,3
4215,795,14,9,2002,7,18,0,1667,1814,1851,5
4216,461,37,9,2011,10,18,0,112,927,1489,5
4217,680,36,9,2011,10,21,0,1596,1910,458,4
3750,157,37,9,2010,3,6,10,817,1057,77,5
89,355,37,9,2004,1,3,10,1919,1476,1998,3
89,355,37,9,2004,1,3,10,1919,1476,1998,4
4219,741,37,9,2011,10,13,22,903,561,1526,4
51,313,37,9,2005,1,19,21,749,1416,1778,5
4220,86,37,9,2009,7,0,0,1296,655,912,1
4221,139,37,9,2009,6,10,13,1404,1297,1883,5
2464,805,37,9,1959,1,3,10,317,791,717,3
2464,805,37,9,1959,1,3,10,317,791,717,5
4231,656,37,9,2011,7,8,0,1492,136,1462,1
4202,39,37,9,2011,1,19,21,74,1040,374,4
4147,72,37,9,2011,6,10,20,223,979,1539,3
4091,436,37,9,2011,3,10,0,303,832,503,4
4100,572,37,9,2011,1,8,10,1994,1368,260,2
3376,741,37,9,1993,6,10,13,1180,169,1565,5
3559,37,37,9,2004,4,3,7,1377,526,263,2
4032,356,37,9,2011,1,8,17,1690,574,290,4
4157,106,37,9,2006,1,3,12,226,1053,1103,2
4158,758,37,9,2001,7,20,0,852,2,1158,5
4173,707,37,9,2011,1,10,19,747,415,593,4
4180,802,37,9,1973,14,21,0,547,1189,1310,4
4181,169,37,9,2004,17,21,0,969,966,1252,4
4076,604,36,9,2003,1,3,7,1648,171,960,3
4215,795,14,9,2002,7,18,0,1667,1814,1851,5
4216,461,37,9,2011,10,18,0,112,927,1489,5
4217,680,36,9,2011,10,21,0,1596,1910,458,4
3750,157,37,9,2010,3,6,10,817,1057,77,5
89,355,37,9,2004,1,3,10,1919,1476,1998,3
89,355,37,9,2004,1,3,10,1919,1476,1998,4
4219,741,37,9,2011,10,13,22,903,561,1526,4
51,313,37,9,2005,1,19,21,749,1416,1778,5
4220,86,37,9,2009,7,0,0,1296,655,912,1
4221,139,37,9,2009,6,10,13,1404,1297,1883,5
2464,805,37,9,1959,1,3,10,317,791,717,3
2464,805,37,9,1959,1,3,10,317,791,717,5
4231,656,37,9,2011,7,8,0,1492,136,1462,1
4202,39,37,9,2011,1,19,21,74,1040,374,4
4147,72,37,9,2011,6,10,20,223,979,1539,3
4091,436,37,9,2011,3,10,0,303,832,503,4
4100,572,37,9,2011,1,8,10,1994,1368,260,2
3376,741,37,9,1993,6,10,13,1180,169,1565,5
3559,37,37,9,2004,4,3,7,1377,526,263,2
4032,356,37,9,2011,1,8,17,1690,574,290,4
4157,106,37,9,2006,1,3,12,226,1053,1103,2
4158,758,37,9,2001,7,20,0,852,2,1158,5
4173,707,37,9,2011,1,10,19,747,415,593,4
4180,802,37,9,1973,14,21,0,547,1189,1310,4
4181,169,37,9,2004,17,21,0,969,966,1252,4
4076,604,36,9,2003,1,3,7,1648,171,960,3
4215,795,14,9,2002,7,18,0,1667,1814,1851,5
4216,461,37,9,2011,10,18,0,112,927,1489,5
4217,680,36,9,2011,10,21,0,1596,1910,458,4
3750,157,37,9,2010,3,6,10,817,1057,77,5
89,355,37,9,2004,1,3,10,1919,1476,1998,3
89,355,37,9,2004,1,3,10,1919,1476,1998,4
4219,741,37,9,2011,10,13,22,903,561,1526,4
51,313,37,9,2005,1,19,21,749,1416,1778,5
4220,86,37,9,2009,7,0,0,1296,655,912,1
4221,139,37,9,2009,6,10,13,1404,1297,1883,5
2464,805,37,9,1959,1,3,10,317,791,717,3
2464,805,37,9,1959,1,3,10,317,791,717,5
4231,656,37,9,2011,7,8,0,1492,136,1462,1
4202,39,37,9,2011,1,19,21,74,1040,374,4
4147,72,37,9,2011,6,10,20,223,979,1539,3
4091,436,37,9,2011,3,10,0,303,832,503,4
4100,572,37,9,2011,1,8,10,1994,1368,260,2
3376,741,37,9,1993,6,10,13,1180,169,1565,5
3559,37,37,9,2004,4,3,7,1377,526,263,2
4032,356,37,9,2011,1,8,17,1690,574,290,4
4157,106,37,9,2006,1,3,12,226,1053,1103,2
4158,758,37,9,2001,7,20,0,852,2,1158,5
4173,707,37,9,2011,1,10,19,747,415,593,4
4180,802,37,9,1973,14,21,0,547,1189,1310,4
4181,169,37,9,2004,17,21,0,969,966,1252,4
4076,604,36,9,2003,1,3,7,1648,171,960,3
4215,795,14,9,2002,7,18,0,1667,1814,1851,5
4216,461,37,9,2011,10,18,0,112,927,1489,5
4217,680,36,9,2011,10,21,0,1596,1910,458,4
3750,157,37,9,2010,3,6,10,817,1057,77,5
89,355,37,9,2004,1,3,10,1919,1476,1998,3
89,355,37,9,2004,1,3,10,1919,1476,1998,4
4219,741,37,9,2011,10,13,22,903,561,1526,4
51,313,37,9,2005,1,19,21,749,1416,1778,5
4220,86,37,9,2009,7,0,0,1296,655,912,1
4221,139,37,9,2009,6,10,13,1404,1297,1883,5
2464,805,37,9,1959,1,3,10,317,791,717,3
2464,805,37,9,1959,1,3,10,317,791,717,5
4231,656,37,9,2011,7,8,0,1492,136,1462,1
4202,39,37,9,2011,1,19,21,74,1040,374,4
4147,72,37,9,2011,6,10,20,223,979,1539,3
4091,436,37,9,2011,3,10,0,303,832,503,4
4100,572,37,9,2011,1,8,10,1994,1368,260,2
3376,741,37,9,1993,6,10,13,1180,169,1565,5
3559,37,37,9,2004,4,3,7,1377,526,263,2
167,208,37,9,2004,10,17,19,139,82,1330,5
4140,640,37,9,2007,10,18,0,738,667,1194,5
4141,557,37,9,2004,10,18,22,1663,1559,819,5
3224,339,37,9,1995,7,10,18,1272,969,601,5
3748,221,37,9,2010,1,10,21,969,98,1500,4
4043,447,36,9,2000,10,17,18,1031,969,1010,4
167,208,37,9,2004,10,17,19,139,82,1330,5
4140,640,37,9,2007,10,18,0,738,667,1194,5
4141,557,37,9,2004,10,18,22,1663,1559,819,5
3224,339,37,9,1995,7,10,18,1272,969,601,5
3748,221,37,9,2010,1,10,21,969,98,1500,4
4043,447,36,9,2000,10,17,18,1031,969,1010,4
167,208,37,9,2004,10,17,19,139,82,1330,5
4140,640,37,9,2007,10,18,0,738,667,1194,5
4141,557,37,9,2004,10,18,22,1663,1559,819,5
3224,339,37,9,1995,7,10,18,1272,969,601,5
3748,221,37,9,2010,1,10,21,969,98,1500,4
4043,447,36,9,2000,10,17,18,1031,969,1010,4
167,208,37,9,2004,10,17,19,139,82,1330,5
4140,640,37,9,2007,10,18,0,738,667,1194,5
4141,557,37,9,2004,10,18,22,1663,1559,819,5
3224,339,37,9,1995,7,10,18,1272,969,601,5
3748,221,37,9,2010,1,10,21,969,98,1500,4
4043,447,36,9,2000,10,17,18,1031,969,1010,4
47,135,37,9,2010,1,17,19,1169,1088,997,5
3980,274,36,9,2011,3,7,19,1751,1431,1725,4
4057,503,37,9,2007,1,19,21,1740,999,1319,5
4136,745,37,9,2008,10,21,0,1299,1311,75,2
47,135,37,9,2010,1,17,19,1169,1088,997,5
3980,274,36,9,2011,3,7,19,1751,1431,1725,4
4057,503,37,9,2007,1,19,21,1740,999,1319,5
4136,745,37,9,2008,10,21,0,1299,1311,75,2
47,135,37,9,2010,1,17,19,1169,1088,997,5
3980,274,36,9,2011,3,7,19,1751,1431,1725,4
4057,503,37,9,2007,1,19,21,1740,999,1319,5
4136,745,37,9,2008,10,21,0,1299,1311,75,2
47,135,37,9,2010,1,17,19,1169,1088,997,5
3980,274,36,9,2011,3,7,19,1751,1431,1725,4
4057,503,37,9,2007,1,19,21,1740,999,1319,5
4136,745,37,9,2008,10,21,0,1299,1311,75,2
3737,650,37,9,2000,1,3,10,1659,936,396,5
3750,157,37,9,2010,3,6,10,817,1057,77,4
3610,621,37,9,2010,4,7,11,1782,857,1658,5
3735,774,37,9,2010,4,1,7,1953,1858,979,5
3737,650,37,9,2000,1,3,10,1659,936,396,5
3750,157,37,9,2010,3,6,10,817,1057,77,4
3610,621,37,9,2010,4,7,11,1782,857,1658,5
3735,774,37,9,2010,4,1,7,1953,1858,979,5
3737,650,37,9,2000,1,3,10,1659,936,396,5
3750,157,37,9,2010,3,6,10,817,1057,77,4
3610,621,37,9,2010,4,7,11,1782,857,1658,5
3735,774,37,9,2010,4,1,7,1953,1858,979,5
3737,650,37,9,2000,1,3,10,1659,936,396,5
3750,157,37,9,2010,3,6,10,817,1057,77,4
3610,621,37,9,2010,4,7,11,1782,857,1658,5
3735,774,37,9,2010,4,1,7,1953,1858,979,5
3865,194,37,9,2011,1,3,12,1437,1640,1773,2
3865,194,37,9,2011,1,3,12,1437,1640,1773,2
3865,194,37,9,2011,1,3,12,1437,1640,1773,2
3865,194,37,9,2011,1,3,12,1437,1640,1773,2
3640,769,37,9,2003,7,0,0,1227,1953,1923,5
3640,769,37,9,2003,7,0,0,1227,1953,1923,5
3640,769,37,9,2003,7,0,0,1227,1953,1923,5
3640,769,37,9,2003,7,0,0,1227,1953,1923,5
3770,411,37,9,2010,1,3,19,877,640,244,4
3770,411,37,9,2010,1,3,19,877,640,244,4
3770,411,37,9,2010,1,3,19,877,640,244,4
3770,411,37,9,2010,1,3,19,877,640,244,4
3869,270,37,9,2011,4,1,3,969,779,9,3
3750,157,37,9,2010,3,6,10,817,1057,77,5
3743,591,37,9,2010,7,0,0,1620,172,1483,3
3751,629,16,13,2009,7,10,18,4,1553,1732,5
3869,270,37,9,2011,4,1,3,969,779,9,3
3750,157,37,9,2010,3,6,10,817,1057,77,5
3743,591,37,9,2010,7,0,0,1620,172,1483,3
3751,629,16,13,2009,7,10,18,4,1553,1732,5
3869,270,37,9,2011,4,1,3,969,779,9,3
3750,157,37,9,2010,3,6,10,817,1057,77,5
3743,591,37,9,2010,7,0,0,1620,172,1483,3
3751,629,16,13,2009,7,10,18,4,1553,1732,5
3869,270,37,9,2011,4,1,3,969,779,9,3
3750,157,37,9,2010,3,6,10,817,1057,77,5
3743,591,37,9,2010,7,0,0,1620,172,1483,3
3751,629,16,13,2009,7,10,18,4,1553,1732,5
3869,270,37,9,2011,4,1,3,969,779,9,4
3869,270,37,9,2011,4,1,3,969,779,9,4
3869,270,37,9,2011,4,1,3,969,779,9,4
3869,270,37,9,2011,4,1,3,969,779,9,4
3751,629,16,13,2009,7,10,18,4,1553,1732,5
3751,629,16,13,2009,7,10,18,4,1553,1732,5
3751,629,16,13,2009,7,10,18,4,1553,1732,5
3751,629,16,13,2009,7,10,18,4,1553,1732,5
73,46,37,9,2005,7,18,0,1957,589,1100,3
89,355,37,9,2004,1,3,10,1919,1476,1998,4
90,401,37,9,2002,17,21,0,982,1790,1534,3
91,53,37,9,2004,1,3,13,385,1076,769,4
3911,27,13,10,2003,10,14,21,300,1237,1540,4
3912,795,37,9,2009,7,11,0,1636,965,1087,5
3913,36,37,9,1985,1,3,10,978,577,1579,3
3548,128,37,9,2002,4,3,7,1576,956,472,5
2143,499,37,9,1995,1,6,10,1323,827,1712,5
3737,650,37,9,2000,1,3,10,1659,936,396,4
3914,85,37,9,2000,10,20,0,476,1955,1973,4
3536,429,37,9,2000,7,0,0,106,1585,1735,4
3538,182,37,9,2003,7,0,0,106,1752,1585,2
3923,485,37,9,2007,1,12,21,1437,589,1675,3
3725,419,37,9,2005,7,18,0,1782,295,1510,5
216,158,37,9,2003,7,0,0,172,513,535,5
3946,495,39,24,1987,7,10,0,785,841,1543,5
3947,76,37,9,2007,7,10,0,5,916,544,2
3953,729,37,9,2004,1,3,10,747,1052,1609,3
3320,59,37,9,1996,10,0,0,579,1444,1211,4
3667,409,37,9,2009,1,19,21,251,1562,1644,3
3743,591,37,9,2010,7,0,0,1620,172,1483,3
4076,604,36,9,2003,1,3,7,1648,171,960,3
3649,769,37,9,2009,7,8,0,224,522,1986,5
4149,221,14,11,2006,10,21,0,1903,1281,1720,5
4006,769,37,9,2011,7,0,0,224,522,1986,5
4103,581,37,9,2011,7,18,0,1122,1314,1646,3
4103,581,37,9,2011,7,18,0,1122,1314,1646,2
4066,704,37,9,2011,7,8,0,846,311,860,4
4273,486,37,9,2009,7,12,18,1305,893,229,4
170,51,37,9,2009,7,10,18,1688,1667,1288,3
4098,304,37,9,2011,7,0,0,263,1040,1217,3
4362,42,36,9,2005,1,3,19,1050,1644,518,4
3455,158,37,9,1996,3,7,10,1245,432,1595,4
73,46,37,9,2005,7,18,0,1957,589,1100,3
89,355,37,9,2004,1,3,10,1919,1476,1998,4
90,401,37,9,2002,17,21,0,982,1790,1534,3
91,53,37,9,2004,1,3,13,385,1076,769,4
3911,27,13,10,2003,10,14,21,300,1237,1540,4
3912,795,37,9,2009,7,11,0,1636,965,1087,5
3913,36,37,9,1985,1,3,10,978,577,1579,3
3548,128,37,9,2002,4,3,7,1576,956,472,5
2143,499,37,9,1995,1,6,10,1323,827,1712,5
3737,650,37,9,2000,1,3,10,1659,936,396,4
3914,85,37,9,2000,10,20,0,476,1955,1973,4
3536,429,37,9,2000,7,0,0,106,1585,1735,4
3538,182,37,9,2003,7,0,0,106,1752,1585,2
3923,485,37,9,2007,1,12,21,1437,589,1675,3
3725,419,37,9,2005,7,18,0,1782,295,1510,5
216,158,37,9,2003,7,0,0,172,513,535,5
3946,495,39,24,1987,7,10,0,785,841,1543,5
3947,76,37,9,2007,7,10,0,5,916,544,2
3953,729,37,9,2004,1,3,10,747,1052,1609,3
3320,59,37,9,1996,10,0,0,579,1444,1211,4
3667,409,37,9,2009,1,19,21,251,1562,1644,3
3743,591,37,9,2010,7,0,0,1620,172,1483,3
4076,604,36,9,2003,1,3,7,1648,171,960,3
3649,769,37,9,2009,7,8,0,224,522,1986,5
4149,221,14,11,2006,10,21,0,1903,1281,1720,5
4006,769,37,9,2011,7,0,0,224,522,1986,5
4103,581,37,9,2011,7,18,0,1122,1314,1646,3
4103,581,37,9,2011,7,18,0,1122,1314,1646,2
4066,704,37,9,2011,7,8,0,846,311,860,4
4273,486,37,9,2009,7,12,18,1305,893,229,4
170,51,37,9,2009,7,10,18,1688,1667,1288,3
4098,304,37,9,2011,7,0,0,263,1040,1217,3
4362,42,36,9,2005,1,3,19,1050,1644,518,4
3455,158,37,9,1996,3,7,10,1245,432,1595,4
73,46,37,9,2005,7,18,0,1957,589,1100,3
89,355,37,9,2004,1,3,10,1919,1476,1998,4
90,401,37,9,2002,17,21,0,982,1790,1534,3
91,53,37,9,2004,1,3,13,385,1076,769,4
3911,27,13,10,2003,10,14,21,300,1237,1540,4
3912,795,37,9,2009,7,11,0,1636,965,1087,5
3913,36,37,9,1985,1,3,10,978,577,1579,3
3548,128,37,9,2002,4,3,7,1576,956,472,5
2143,499,37,9,1995,1,6,10,1323,827,1712,5
3737,650,37,9,2000,1,3,10,1659,936,396,4
3914,85,37,9,2000,10,20,0,476,1955,1973,4
3536,429,37,9,2000,7,0,0,106,1585,1735,4
3538,182,37,9,2003,7,0,0,106,1752,1585,2
3923,485,37,9,2007,1,12,21,1437,589,1675,3
3725,419,37,9,2005,7,18,0,1782,295,1510,5
216,158,37,9,2003,7,0,0,172,513,535,5
3946,495,39,24,1987,7,10,0,785,841,1543,5
3947,76,37,9,2007,7,10,0,5,916,544,2
3953,729,37,9,2004,1,3,10,747,1052,1609,3
3320,59,37,9,1996,10,0,0,579,1444,1211,4
3667,409,37,9,2009,1,19,21,251,1562,1644,3
3743,591,37,9,2010,7,0,0,1620,172,1483,3
4076,604,36,9,2003,1,3,7,1648,171,960,3
3649,769,37,9,2009,7,8,0,224,522,1986,5
4149,221,14,11,2006,10,21,0,1903,1281,1720,5
4006,769,37,9,2011,7,0,0,224,522,1986,5
4103,581,37,9,2011,7,18,0,1122,1314,1646,3
4103,581,37,9,2011,7,18,0,1122,1314,1646,2
4066,704,37,9,2011,7,8,0,846,311,860,4
4273,486,37,9,2009,7,12,18,1305,893,229,4
170,51,37,9,2009,7,10,18,1688,1667,1288,3
4098,304,37,9,2011,7,0,0,263,1040,1217,3
4362,42,36,9,2005,1,3,19,1050,1644,518,4
3455,158,37,9,1996,3,7,10,1245,432,1595,4
73,46,37,9,2005,7,18,0,1957,589,1100,3
89,355,37,9,2004,1,3,10,1919,1476,1998,4
90,401,37,9,2002,17,21,0,982,1790,1534,3
91,53,37,9,2004,1,3,13,385,1076,769,4
3911,27,13,10,2003,10,14,21,300,1237,1540,4
3912,795,37,9,2009,7,11,0,1636,965,1087,5
3913,36,37,9,1985,1,3,10,978,577,1579,3
3548,128,37,9,2002,4,3,7,1576,956,472,5
2143,499,37,9,1995,1,6,10,1323,827,1712,5
3737,650,37,9,2000,1,3,10,1659,936,396,4
3914,85,37,9,2000,10,20,0,476,1955,1973,4
3536,429,37,9,2000,7,0,0,106,1585,1735,4
3538,182,37,9,2003,7,0,0,106,1752,1585,2
3923,485,37,9,2007,1,12,21,1437,589,1675,3
3725,419,37,9,2005,7,18,0,1782,295,1510,5
216,158,37,9,2003,7,0,0,172,513,535,5
3946,495,39,24,1987,7,10,0,785,841,1543,5
3947,76,37,9,2007,7,10,0,5,916,544,2
3953,729,37,9,2004,1,3,10,747,1052,1609,3
3320,59,37,9,1996,10,0,0,579,1444,1211,4
3667,409,37,9,2009,1,19,21,251,1562,1644,3
3743,591,37,9,2010,7,0,0,1620,172,1483,3
4076,604,36,9,2003,1,3,7,1648,171,960,3
3649,769,37,9,2009,7,8,0,224,522,1986,5
4149,221,14,11,2006,10,21,0,1903,1281,1720,5
4006,769,37,9,2011,7,0,0,224,522,1986,5
4103,581,37,9,2011,7,18,0,1122,1314,1646,3
4103,581,37,9,2011,7,18,0,1122,1314,1646,2
4066,704,37,9,2011,7,8,0,846,311,860,4
4273,486,37,9,2009,7,12,18,1305,893,229,4
170,51,37,9,2009,7,10,18,1688,1667,1288,3
4098,304,37,9,2011,7,0,0,263,1040,1217,3
4362,42,36,9,2005,1,3,19,1050,1644,518,4
3455,158,37,9,1996,3,7,10,1245,432,1595,4
47,135,37,9,2010,1,17,19,1169,1088,997,4
3940,361,37,9,1972,3,10,21,978,257,1423,4
212,307,37,9,2009,1,3,12,1680,1994,1776,5
47,135,37,9,2010,1,17,19,1169,1088,997,4
3940,361,37,9,1972,3,10,21,978,257,1423,4
212,307,37,9,2009,1,3,12,1680,1994,1776,5
47,135,37,9,2010,1,17,19,1169,1088,997,4
3940,361,37,9,1972,3,10,21,978,257,1423,4
212,307,37,9,2009,1,3,12,1680,1994,1776,5
47,135,37,9,2010,1,17,19,1169,1088,997,4
3940,361,37,9,1972,3,10,21,978,257,1423,4
212,307,37,9,2009,1,3,12,1680,1994,1776,5
3219,307,13,9,1991,1,19,21,131,1191,530,5
248,224,37,9,1972,8,10,21,1272,24,811,5
3976,328,37,9,2000,7,18,0,1620,172,1827,4
218,270,37,9,2003,1,3,12,969,1478,1076,5
3977,231,37,9,1999,8,10,12,1866,454,217,5
212,307,37,9,2009,1,3,12,1680,1994,1776,5
2677,650,36,9,1979,19,14,21,1873,1746,1915,4
3219,307,13,9,1991,1,19,21,131,1191,530,5
248,224,37,9,1972,8,10,21,1272,24,811,5
3976,328,37,9,2000,7,18,0,1620,172,1827,4
218,270,37,9,2003,1,3,12,969,1478,1076,5
3977,231,37,9,1999,8,10,12,1866,454,217,5
212,307,37,9,2009,1,3,12,1680,1994,1776,5
2677,650,36,9,1979,19,14,21,1873,1746,1915,4
3219,307,13,9,1991,1,19,21,131,1191,530,5
248,224,37,9,1972,8,10,21,1272,24,811,5
3976,328,37,9,2000,7,18,0,1620,172,1827,4
218,270,37,9,2003,1,3,12,969,1478,1076,5
3977,231,37,9,1999,8,10,12,1866,454,217,5
212,307,37,9,2009,1,3,12,1680,1994,1776,5
2677,650,36,9,1979,19,14,21,1873,1746,1915,4
3219,307,13,9,1991,1,19,21,131,1191,530,5
